what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311615138047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311615150687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311615276563
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311615280921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311615288090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311615290442
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311615350916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311615351125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311615352594
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311615352694
