what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1311603547398
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311603557541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311603563681
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311603563864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311603565429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311603579799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311603597121
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1311603600175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1311603602554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311603602927
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311603610983
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311603611002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311603611442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1311603611444
